=== allPhonemes_Voiced: train (228, 22, 7500), test (152, 22, 7500)
  seed 0 epoch  10/500: train acc 0.057, test acc 0.039, train loss 0.1274, test loss 0.1190
  seed 9 epoch 300/500: train acc 0.982, test acc 0.447, train loss 0.0062, test loss 0.0600
  seed 9 epoch 310/500: train acc 0.991, test acc 0.493, train loss 0.0048, test loss 0.0574
  seed 9 epoch 320/500: train acc 0.816, test acc 0.487, train loss 0.0206, test loss 0.0583
  seed 9 epoch 330/500: train acc 0.996, test acc 0.526, train loss 0.0057, test loss 0.0540
  seed 9 epoch 340/500: train acc 0.908, test acc 0.487, train loss 0.0107, test loss 0.0563
  seed 9 epoch 350/500: train acc 0.969, test acc 0.520, train loss 0.0079, test loss 0.0495
  seed 9 epoch 360/500: train acc 0.987, test acc 0.507, train loss 0.0045, test loss 0.0569
  seed 9 epoch 370/500: train acc 0.987, test acc 0.553, train loss 0.0043, test loss 0.0577
  seed 9 epoch 380/500: train acc 1.000, test acc 0.513, train loss 0.0038, test loss 0.0598
  seed 9 epoch 390/500: train acc 1.000, test acc 0.526, train loss 0.0034, test loss 0.0600
  seed 9 epoch 400/500: train acc 1.000, test acc 0.513, train loss 0.0027, test loss 0.0607
  seed 9 epoch 410/500: train acc 1.000, test acc 0.513, train loss 0.0031, test loss 0.0633
  seed 9 epoch 420/500: train acc 1.000, test acc 0.507, train loss 0.0027, test loss 0.0627
  seed 9 epoch 430/500: train acc 1.000, test acc 0.500, train loss 0.0026, test loss 0.0628
  seed 9 epoch 440/500: train acc 1.000, test acc 0.520, train loss 0.0033, test loss 0.0649
  seed 9 epoch 450/500: train acc 1.000, test acc 0.493, train loss 0.0024, test loss 0.0624
  seed 9 epoch 460/500: train acc 1.000, test acc 0.526, train loss 0.0022, test loss 0.0654
  seed 9 epoch 470/500: train acc 0.982, test acc 0.546, train loss 0.0055, test loss 0.0609
  seed 9 epoch 480/500: train acc 0.991, test acc 0.526, train loss 0.0051, test loss 0.0574
  seed 9 epoch 490/500: train acc 1.000, test acc 0.546, train loss 0.0024, test loss 0.0614
  seed 9 epoch 500/500: train acc 1.000, test acc 0.533, train loss 0.0022, test loss 0.0634
seed 9: max-over-epochs test acc 0.579 at epoch 481, final-epoch test acc 0.533, final train acc 1.000, params 45054, 55s
--> allPhonemes_Voiced: max-over-epochs 0.598 ± 0.043, final epoch 0.547 ± 0.051, best epoch median 311 (range 184-495)
=== allPhonemes_Unvoiced: train (228, 22, 7500), test (152, 22, 7500)
  seed 0 epoch  10/500: train acc 0.048, test acc 0.059, train loss 0.1274, test loss 0.1189
  seed 0 epoch  20/500: train acc 0.053, test acc 0.086, train loss 0.1244, test loss 0.1169
  seed 0 epoch  30/500: train acc 0.114, test acc 0.125, train loss 0.1147, test loss 0.1081
  seed 0 epoch  40/500: train acc 0.215, test acc 0.263, train loss 0.0967, test loss 0.0902
  seed 0 epoch  50/500: train acc 0.276, test acc 0.263, train loss 0.0814, test loss 0.0787
  seed 0 epoch  60/500: train acc 0.342, test acc 0.263, train loss 0.0716, test loss 0.0728
  seed 0 epoch  70/500: train acc 0.404, test acc 0.421, train loss 0.0622, test loss 0.0618
  seed 0 epoch  80/500: train acc 0.439, test acc 0.401, train loss 0.0575, test loss 0.0610
  seed 0 epoch  90/500: train acc 0.561, test acc 0.408, train loss 0.0463, test loss 0.0546
  seed 0 epoch 100/500: train acc 0.583, test acc 0.434, train loss 0.0453, test loss 0.0532
  seed 0 epoch 110/500: train acc 0.675, test acc 0.428, train loss 0.0375, test loss 0.0488
  seed 0 epoch 120/500: train acc 0.728, test acc 0.447, train loss 0.0367, test loss 0.0469
  seed 0 epoch 130/500: train acc 0.689, test acc 0.493, train loss 0.0342, test loss 0.0501
  seed 0 epoch 140/500: train acc 0.781, test acc 0.454, train loss 0.0287, test loss 0.0482
  seed 0 epoch 150/500: train acc 0.754, test acc 0.513, train loss 0.0286, test loss 0.0460
  seed 0 epoch 160/500: train acc 0.842, test acc 0.507, train loss 0.0224, test loss 0.0475
  seed 0 epoch 170/500: train acc 0.895, test acc 0.526, train loss 0.0193, test loss 0.0485
  seed 0 epoch 180/500: train acc 0.781, test acc 0.507, train loss 0.0269, test loss 0.0499
  seed 0 epoch 190/500: train acc 0.877, test acc 0.513, train loss 0.0194, test loss 0.0474
  seed 0 epoch 200/500: train acc 0.864, test acc 0.553, train loss 0.0187, test loss 0.0463
  seed 0 epoch 210/500: train acc 0.917, test acc 0.526, train loss 0.0143, test loss 0.0472
  seed 0 epoch 220/500: train acc 0.934, test acc 0.513, train loss 0.0139, test loss 0.0484
  seed 0 epoch 230/500: train acc 0.947, test acc 0.487, train loss 0.0123, test loss 0.0512
  seed 0 epoch 240/500: train acc 0.943, test acc 0.526, train loss 0.0102, test loss 0.0498
  seed 0 epoch 250/500: train acc 0.956, test acc 0.546, train loss 0.0117, test loss 0.0507
  seed 0 epoch 260/500: train acc 0.969, test acc 0.507, train loss 0.0090, test loss 0.0515
  seed 0 epoch 270/500: train acc 0.925, test acc 0.500, train loss 0.0129, test loss 0.0608
  seed 0 epoch 280/500: train acc 0.904, test acc 0.533, train loss 0.0157, test loss 0.0471
  seed 0 epoch 290/500: train acc 0.956, test acc 0.533, train loss 0.0104, test loss 0.0502
  seed 0 epoch 300/500: train acc 0.987, test acc 0.546, train loss 0.0068, test loss 0.0503
  seed 0 epoch 310/500: train acc 0.987, test acc 0.533, train loss 0.0065, test loss 0.0531
  seed 0 epoch 320/500: train acc 0.987, test acc 0.553, train loss 0.0065, test loss 0.0514
  seed 0 epoch 330/500: train acc 1.000, test acc 0.553, train loss 0.0046, test loss 0.0545
  seed 0 epoch 340/500: train acc 0.965, test acc 0.533, train loss 0.0066, test loss 0.0532
  seed 0 epoch 350/500: train acc 1.000, test acc 0.539, train loss 0.0055, test loss 0.0557
  seed 0 epoch 360/500: train acc 1.000, test acc 0.513, train loss 0.0045, test loss 0.0576
  seed 0 epoch 370/500: train acc 0.947, test acc 0.493, train loss 0.0074, test loss 0.0533
  seed 0 epoch 380/500: train acc 1.000, test acc 0.566, train loss 0.0046, test loss 0.0523
  seed 0 epoch 390/500: train acc 0.961, test acc 0.474, train loss 0.0065, test loss 0.0650
  seed 0 epoch 400/500: train acc 0.991, test acc 0.553, train loss 0.0034, test loss 0.0511
  seed 0 epoch 410/500: train acc 1.000, test acc 0.520, train loss 0.0049, test loss 0.0547
  seed 0 epoch 420/500: train acc 1.000, test acc 0.559, train loss 0.0031, test loss 0.0553
  seed 0 epoch 430/500: train acc 1.000, test acc 0.553, train loss 0.0033, test loss 0.0564
  seed 0 epoch 440/500: train acc 1.000, test acc 0.539, train loss 0.0029, test loss 0.0578
  seed 0 epoch 450/500: train acc 0.965, test acc 0.559, train loss 0.0057, test loss 0.0563
  seed 0 epoch 460/500: train acc 0.987, test acc 0.539, train loss 0.0044, test loss 0.0539
  seed 0 epoch 470/500: train acc 0.996, test acc 0.533, train loss 0.0032, test loss 0.0556
  seed 0 epoch 480/500: train acc 1.000, test acc 0.513, train loss 0.0028, test loss 0.0577
  seed 0 epoch 490/500: train acc 0.991, test acc 0.539, train loss 0.0028, test loss 0.0585
  seed 0 epoch 500/500: train acc 1.000, test acc 0.520, train loss 0.0022, test loss 0.0589
seed 0: max-over-epochs test acc 0.572 at epoch 317, final-epoch test acc 0.520, final train acc 1.000, params 45054, 58s
  seed 1 epoch  10/500: train acc 0.018, test acc 0.072, train loss 0.1287, test loss 0.1185
  seed 1 epoch  20/500: train acc 0.061, test acc 0.092, train loss 0.1243, test loss 0.1156
  seed 1 epoch  30/500: train acc 0.088, test acc 0.079, train loss 0.1135, test loss 0.1023
  seed 1 epoch  40/500: train acc 0.180, test acc 0.132, train loss 0.0993, test loss 0.0935
  seed 1 epoch  50/500: train acc 0.224, test acc 0.289, train loss 0.0870, test loss 0.0819
  seed 1 epoch  60/500: train acc 0.342, test acc 0.257, train loss 0.0765, test loss 0.0734
  seed 1 epoch  70/500: train acc 0.355, test acc 0.296, train loss 0.0695, test loss 0.0678
  seed 1 epoch  80/500: train acc 0.421, test acc 0.368, train loss 0.0612, test loss 0.0627
  seed 1 epoch  90/500: train acc 0.447, test acc 0.401, train loss 0.0540, test loss 0.0588
  seed 1 epoch 100/500: train acc 0.557, test acc 0.441, train loss 0.0502, test loss 0.0552
  seed 1 epoch 110/500: train acc 0.504, test acc 0.375, train loss 0.0541, test loss 0.0595
  seed 1 epoch 120/500: train acc 0.588, test acc 0.461, train loss 0.0427, test loss 0.0527
  seed 1 epoch 130/500: train acc 0.632, test acc 0.434, train loss 0.0396, test loss 0.0501
  seed 1 epoch 140/500: train acc 0.711, test acc 0.428, train loss 0.0351, test loss 0.0510
  seed 1 epoch 150/500: train acc 0.746, test acc 0.461, train loss 0.0321, test loss 0.0485
  seed 1 epoch 160/500: train acc 0.719, test acc 0.474, train loss 0.0331, test loss 0.0498
  seed 1 epoch 170/500: train acc 0.741, test acc 0.480, train loss 0.0307, test loss 0.0477
  seed 1 epoch 180/500: train acc 0.794, test acc 0.507, train loss 0.0266, test loss 0.0452
  seed 1 epoch 190/500: train acc 0.877, test acc 0.480, train loss 0.0209, test loss 0.0459
  seed 1 epoch 200/500: train acc 0.873, test acc 0.526, train loss 0.0212, test loss 0.0454
  seed 1 epoch 210/500: train acc 0.882, test acc 0.487, train loss 0.0193, test loss 0.0484
  seed 1 epoch 220/500: train acc 0.917, test acc 0.500, train loss 0.0168, test loss 0.0486
  seed 1 epoch 230/500: train acc 0.868, test acc 0.487, train loss 0.0169, test loss 0.0496
  seed 1 epoch 240/500: train acc 0.886, test acc 0.480, train loss 0.0177, test loss 0.0484
  seed 1 epoch 250/500: train acc 0.908, test acc 0.493, train loss 0.0151, test loss 0.0472
  seed 1 epoch 260/500: train acc 0.860, test acc 0.461, train loss 0.0200, test loss 0.0518
  seed 1 epoch 270/500: train acc 0.939, test acc 0.500, train loss 0.0130, test loss 0.0493
  seed 1 epoch 280/500: train acc 0.912, test acc 0.467, train loss 0.0134, test loss 0.0522
  seed 1 epoch 290/500: train acc 0.947, test acc 0.507, train loss 0.0115, test loss 0.0513
  seed 1 epoch 300/500: train acc 0.982, test acc 0.520, train loss 0.0087, test loss 0.0528
  seed 1 epoch 310/500: train acc 0.965, test acc 0.513, train loss 0.0078, test loss 0.0535
  seed 1 epoch 320/500: train acc 0.978, test acc 0.526, train loss 0.0073, test loss 0.0509
  seed 1 epoch 330/500: train acc 0.982, test acc 0.487, train loss 0.0062, test loss 0.0530
  seed 1 epoch 340/500: train acc 0.982, test acc 0.507, train loss 0.0062, test loss 0.0543
  seed 1 epoch 350/500: train acc 0.833, test acc 0.474, train loss 0.0225, test loss 0.0597
  seed 1 epoch 360/500: train acc 0.969, test acc 0.520, train loss 0.0098, test loss 0.0511
  seed 1 epoch 370/500: train acc 0.987, test acc 0.507, train loss 0.0069, test loss 0.0501
  seed 1 epoch 380/500: train acc 0.978, test acc 0.513, train loss 0.0052, test loss 0.0503
  seed 1 epoch 390/500: train acc 0.842, test acc 0.421, train loss 0.0169, test loss 0.0537
  seed 1 epoch 400/500: train acc 0.982, test acc 0.507, train loss 0.0068, test loss 0.0538
  seed 1 epoch 410/500: train acc 0.987, test acc 0.467, train loss 0.0053, test loss 0.0533
  seed 1 epoch 420/500: train acc 1.000, test acc 0.520, train loss 0.0045, test loss 0.0530
  seed 1 epoch 430/500: train acc 0.991, test acc 0.513, train loss 0.0044, test loss 0.0542
  seed 1 epoch 440/500: train acc 1.000, test acc 0.500, train loss 0.0038, test loss 0.0534
  seed 1 epoch 450/500: train acc 0.996, test acc 0.507, train loss 0.0040, test loss 0.0547
  seed 1 epoch 460/500: train acc 0.974, test acc 0.467, train loss 0.0060, test loss 0.0575
  seed 1 epoch 470/500: train acc 0.987, test acc 0.520, train loss 0.0044, test loss 0.0564
  seed 1 epoch 480/500: train acc 1.000, test acc 0.500, train loss 0.0032, test loss 0.0561
  seed 1 epoch 490/500: train acc 0.987, test acc 0.520, train loss 0.0036, test loss 0.0567
  seed 1 epoch 500/500: train acc 1.000, test acc 0.507, train loss 0.0028, test loss 0.0592
seed 1: max-over-epochs test acc 0.559 at epoch 356, final-epoch test acc 0.507, final train acc 1.000, params 45054, 55s
  seed 2 epoch  10/500: train acc 0.044, test acc 0.026, train loss 0.1287, test loss 0.1189
  seed 2 epoch  20/500: train acc 0.048, test acc 0.026, train loss 0.1249, test loss 0.1172
  seed 2 epoch  30/500: train acc 0.118, test acc 0.105, train loss 0.1149, test loss 0.1080
  seed 2 epoch  40/500: train acc 0.132, test acc 0.191, train loss 0.0993, test loss 0.0936
  seed 2 epoch  50/500: train acc 0.263, test acc 0.283, train loss 0.0819, test loss 0.0817
  seed 2 epoch  60/500: train acc 0.338, test acc 0.342, train loss 0.0743, test loss 0.0708
  seed 2 epoch  70/500: train acc 0.469, test acc 0.395, train loss 0.0608, test loss 0.0623
  seed 2 epoch  80/500: train acc 0.461, test acc 0.434, train loss 0.0592, test loss 0.0590
  seed 2 epoch  90/500: train acc 0.583, test acc 0.533, train loss 0.0468, test loss 0.0529
  seed 2 epoch 100/500: train acc 0.610, test acc 0.500, train loss 0.0462, test loss 0.0507
  seed 2 epoch 110/500: train acc 0.658, test acc 0.520, train loss 0.0395, test loss 0.0480
  seed 2 epoch 120/500: train acc 0.693, test acc 0.507, train loss 0.0358, test loss 0.0490
  seed 2 epoch 130/500: train acc 0.789, test acc 0.500, train loss 0.0303, test loss 0.0444
  seed 2 epoch 140/500: train acc 0.772, test acc 0.579, train loss 0.0278, test loss 0.0439
  seed 2 epoch 150/500: train acc 0.846, test acc 0.480, train loss 0.0246, test loss 0.0449
  seed 2 epoch 160/500: train acc 0.833, test acc 0.520, train loss 0.0236, test loss 0.0465
  seed 2 epoch 170/500: train acc 0.890, test acc 0.526, train loss 0.0210, test loss 0.0460
  seed 2 epoch 180/500: train acc 0.912, test acc 0.526, train loss 0.0180, test loss 0.0468
  seed 2 epoch 190/500: train acc 0.877, test acc 0.539, train loss 0.0205, test loss 0.0463
  seed 2 epoch 200/500: train acc 0.934, test acc 0.539, train loss 0.0157, test loss 0.0451
  seed 2 epoch 210/500: train acc 0.939, test acc 0.533, train loss 0.0123, test loss 0.0456
  seed 2 epoch 220/500: train acc 0.952, test acc 0.539, train loss 0.0118, test loss 0.0467
  seed 2 epoch 230/500: train acc 0.961, test acc 0.553, train loss 0.0104, test loss 0.0481
  seed 2 epoch 240/500: train acc 0.982, test acc 0.520, train loss 0.0093, test loss 0.0494
  seed 2 epoch 250/500: train acc 0.877, test acc 0.480, train loss 0.0182, test loss 0.0585
  seed 2 epoch 260/500: train acc 0.956, test acc 0.572, train loss 0.0093, test loss 0.0477
  seed 2 epoch 270/500: train acc 0.982, test acc 0.546, train loss 0.0071, test loss 0.0487
  seed 2 epoch 280/500: train acc 0.987, test acc 0.566, train loss 0.0073, test loss 0.0492
  seed 2 epoch 290/500: train acc 0.982, test acc 0.546, train loss 0.0059, test loss 0.0503
  seed 2 epoch 300/500: train acc 0.838, test acc 0.533, train loss 0.0191, test loss 0.0519
  seed 2 epoch 310/500: train acc 0.978, test acc 0.553, train loss 0.0085, test loss 0.0485
  seed 2 epoch 320/500: train acc 0.991, test acc 0.566, train loss 0.0066, test loss 0.0500
  seed 2 epoch 330/500: train acc 0.996, test acc 0.572, train loss 0.0060, test loss 0.0506
  seed 2 epoch 340/500: train acc 0.996, test acc 0.559, train loss 0.0040, test loss 0.0502
  seed 2 epoch 350/500: train acc 0.996, test acc 0.553, train loss 0.0045, test loss 0.0511
  seed 2 epoch 360/500: train acc 1.000, test acc 0.566, train loss 0.0040, test loss 0.0524
  seed 2 epoch 370/500: train acc 1.000, test acc 0.559, train loss 0.0034, test loss 0.0526
  seed 2 epoch 380/500: train acc 1.000, test acc 0.539, train loss 0.0036, test loss 0.0531
  seed 2 epoch 390/500: train acc 1.000, test acc 0.553, train loss 0.0035, test loss 0.0519
  seed 2 epoch 400/500: train acc 1.000, test acc 0.566, train loss 0.0030, test loss 0.0525
  seed 2 epoch 410/500: train acc 0.969, test acc 0.520, train loss 0.0067, test loss 0.0551
  seed 2 epoch 420/500: train acc 0.890, test acc 0.526, train loss 0.0141, test loss 0.0477
  seed 2 epoch 430/500: train acc 0.991, test acc 0.553, train loss 0.0051, test loss 0.0496
  seed 2 epoch 440/500: train acc 0.996, test acc 0.539, train loss 0.0039, test loss 0.0523
  seed 2 epoch 450/500: train acc 0.996, test acc 0.566, train loss 0.0036, test loss 0.0534
  seed 2 epoch 460/500: train acc 0.996, test acc 0.566, train loss 0.0028, test loss 0.0553
  seed 2 epoch 470/500: train acc 0.991, test acc 0.553, train loss 0.0032, test loss 0.0558
  seed 2 epoch 480/500: train acc 1.000, test acc 0.572, train loss 0.0025, test loss 0.0554
  seed 2 epoch 490/500: train acc 1.000, test acc 0.533, train loss 0.0027, test loss 0.0546
  seed 2 epoch 500/500: train acc 0.987, test acc 0.507, train loss 0.0029, test loss 0.0575
seed 2: max-over-epochs test acc 0.605 at epoch 336, final-epoch test acc 0.507, final train acc 0.987, params 45054, 54s
  seed 3 epoch  10/500: train acc 0.031, test acc 0.026, train loss 0.1278, test loss 0.1195
  seed 3 epoch  20/500: train acc 0.035, test acc 0.072, train loss 0.1256, test loss 0.1180
  seed 3 epoch  30/500: train acc 0.110, test acc 0.105, train loss 0.1192, test loss 0.1117
  seed 3 epoch  40/500: train acc 0.127, test acc 0.217, train loss 0.1026, test loss 0.0957
  seed 3 epoch  50/500: train acc 0.250, test acc 0.355, train loss 0.0834, test loss 0.0797
  seed 3 epoch  60/500: train acc 0.360, test acc 0.336, train loss 0.0700, test loss 0.0728
  seed 3 epoch  70/500: train acc 0.425, test acc 0.447, train loss 0.0604, test loss 0.0652
  seed 3 epoch  80/500: train acc 0.487, test acc 0.414, train loss 0.0559, test loss 0.0592
  seed 3 epoch  90/500: train acc 0.579, test acc 0.441, train loss 0.0447, test loss 0.0565
  seed 3 epoch 100/500: train acc 0.601, test acc 0.500, train loss 0.0433, test loss 0.0553
  seed 3 epoch 110/500: train acc 0.658, test acc 0.480, train loss 0.0390, test loss 0.0544
  seed 3 epoch 120/500: train acc 0.689, test acc 0.539, train loss 0.0386, test loss 0.0476
  seed 3 epoch 130/500: train acc 0.807, test acc 0.526, train loss 0.0285, test loss 0.0479
  seed 3 epoch 140/500: train acc 0.702, test acc 0.493, train loss 0.0331, test loss 0.0527
  seed 3 epoch 150/500: train acc 0.794, test acc 0.546, train loss 0.0278, test loss 0.0484
  seed 3 epoch 160/500: train acc 0.803, test acc 0.546, train loss 0.0240, test loss 0.0468
  seed 3 epoch 170/500: train acc 0.842, test acc 0.533, train loss 0.0206, test loss 0.0470
  seed 3 epoch 180/500: train acc 0.860, test acc 0.559, train loss 0.0180, test loss 0.0477
  seed 3 epoch 190/500: train acc 0.820, test acc 0.507, train loss 0.0220, test loss 0.0532
  seed 3 epoch 200/500: train acc 0.904, test acc 0.579, train loss 0.0175, test loss 0.0468
  seed 3 epoch 210/500: train acc 0.934, test acc 0.553, train loss 0.0123, test loss 0.0479
  seed 3 epoch 220/500: train acc 0.851, test acc 0.507, train loss 0.0173, test loss 0.0529
  seed 3 epoch 230/500: train acc 0.934, test acc 0.539, train loss 0.0116, test loss 0.0478
  seed 3 epoch 240/500: train acc 0.934, test acc 0.461, train loss 0.0139, test loss 0.0548
  seed 3 epoch 250/500: train acc 0.956, test acc 0.539, train loss 0.0105, test loss 0.0490
  seed 3 epoch 260/500: train acc 0.961, test acc 0.513, train loss 0.0080, test loss 0.0516
  seed 3 epoch 270/500: train acc 0.868, test acc 0.480, train loss 0.0186, test loss 0.0533
  seed 3 epoch 280/500: train acc 0.978, test acc 0.592, train loss 0.0076, test loss 0.0495
  seed 3 epoch 290/500: train acc 0.982, test acc 0.546, train loss 0.0075, test loss 0.0518
  seed 3 epoch 300/500: train acc 0.978, test acc 0.533, train loss 0.0063, test loss 0.0539
  seed 3 epoch 310/500: train acc 0.987, test acc 0.526, train loss 0.0073, test loss 0.0533
  seed 3 epoch 320/500: train acc 0.899, test acc 0.526, train loss 0.0115, test loss 0.0546
  seed 3 epoch 330/500: train acc 0.943, test acc 0.520, train loss 0.0087, test loss 0.0502
  seed 3 epoch 340/500: train acc 0.987, test acc 0.533, train loss 0.0061, test loss 0.0537
  seed 3 epoch 350/500: train acc 0.982, test acc 0.546, train loss 0.0076, test loss 0.0534
  seed 3 epoch 360/500: train acc 0.974, test acc 0.533, train loss 0.0082, test loss 0.0529
  seed 3 epoch 370/500: train acc 0.987, test acc 0.546, train loss 0.0057, test loss 0.0528
  seed 3 epoch 380/500: train acc 1.000, test acc 0.566, train loss 0.0038, test loss 0.0567
  seed 3 epoch 390/500: train acc 0.991, test acc 0.526, train loss 0.0040, test loss 0.0579
  seed 3 epoch 400/500: train acc 0.991, test acc 0.559, train loss 0.0035, test loss 0.0602
  seed 3 epoch 410/500: train acc 0.987, test acc 0.533, train loss 0.0035, test loss 0.0611
  seed 3 epoch 420/500: train acc 0.961, test acc 0.526, train loss 0.0059, test loss 0.0596
  seed 3 epoch 430/500: train acc 1.000, test acc 0.559, train loss 0.0030, test loss 0.0589
  seed 3 epoch 440/500: train acc 1.000, test acc 0.559, train loss 0.0030, test loss 0.0601
  seed 3 epoch 450/500: train acc 0.768, test acc 0.421, train loss 0.0245, test loss 0.0690
  seed 3 epoch 460/500: train acc 0.987, test acc 0.533, train loss 0.0051, test loss 0.0524
  seed 3 epoch 470/500: train acc 1.000, test acc 0.586, train loss 0.0033, test loss 0.0547
  seed 3 epoch 480/500: train acc 1.000, test acc 0.539, train loss 0.0025, test loss 0.0604
  seed 3 epoch 490/500: train acc 1.000, test acc 0.533, train loss 0.0019, test loss 0.0610
  seed 3 epoch 500/500: train acc 1.000, test acc 0.520, train loss 0.0024, test loss 0.0625
seed 3: max-over-epochs test acc 0.599 at epoch 328, final-epoch test acc 0.520, final train acc 1.000, params 45054, 53s
  seed 4 epoch  10/500: train acc 0.035, test acc 0.072, train loss 0.1269, test loss 0.1189
  seed 4 epoch  20/500: train acc 0.066, test acc 0.039, train loss 0.1240, test loss 0.1163
  seed 4 epoch  30/500: train acc 0.079, test acc 0.118, train loss 0.1123, test loss 0.1020
  seed 4 epoch  40/500: train acc 0.184, test acc 0.191, train loss 0.1016, test loss 0.0944
  seed 4 epoch  50/500: train acc 0.241, test acc 0.230, train loss 0.0868, test loss 0.0830
  seed 4 epoch  60/500: train acc 0.171, test acc 0.211, train loss 0.0999, test loss 0.0921
  seed 4 epoch  70/500: train acc 0.246, test acc 0.243, train loss 0.0805, test loss 0.0807
  seed 4 epoch  80/500: train acc 0.325, test acc 0.322, train loss 0.0754, test loss 0.0727
  seed 4 epoch  90/500: train acc 0.482, test acc 0.395, train loss 0.0622, test loss 0.0643
  seed 4 epoch 100/500: train acc 0.478, test acc 0.362, train loss 0.0550, test loss 0.0583
  seed 4 epoch 110/500: train acc 0.596, test acc 0.414, train loss 0.0484, test loss 0.0550
  seed 4 epoch 120/500: train acc 0.592, test acc 0.467, train loss 0.0466, test loss 0.0503
  seed 4 epoch 130/500: train acc 0.654, test acc 0.493, train loss 0.0418, test loss 0.0505
  seed 4 epoch 140/500: train acc 0.654, test acc 0.533, train loss 0.0390, test loss 0.0477
  seed 4 epoch 150/500: train acc 0.746, test acc 0.474, train loss 0.0310, test loss 0.0462
  seed 4 epoch 160/500: train acc 0.702, test acc 0.500, train loss 0.0341, test loss 0.0457
  seed 4 epoch 170/500: train acc 0.798, test acc 0.474, train loss 0.0275, test loss 0.0477
  seed 4 epoch 180/500: train acc 0.816, test acc 0.507, train loss 0.0236, test loss 0.0467
  seed 4 epoch 190/500: train acc 0.829, test acc 0.553, train loss 0.0243, test loss 0.0481
  seed 4 epoch 200/500: train acc 0.868, test acc 0.526, train loss 0.0205, test loss 0.0461
  seed 4 epoch 210/500: train acc 0.886, test acc 0.474, train loss 0.0191, test loss 0.0488
  seed 4 epoch 220/500: train acc 0.921, test acc 0.507, train loss 0.0145, test loss 0.0470
  seed 4 epoch 230/500: train acc 0.877, test acc 0.533, train loss 0.0181, test loss 0.0464
  seed 4 epoch 240/500: train acc 0.917, test acc 0.526, train loss 0.0149, test loss 0.0475
  seed 4 epoch 250/500: train acc 0.952, test acc 0.520, train loss 0.0124, test loss 0.0502
  seed 4 epoch 260/500: train acc 0.956, test acc 0.513, train loss 0.0112, test loss 0.0513
  seed 4 epoch 270/500: train acc 0.956, test acc 0.533, train loss 0.0113, test loss 0.0491
  seed 4 epoch 280/500: train acc 0.851, test acc 0.539, train loss 0.0196, test loss 0.0506
  seed 4 epoch 290/500: train acc 0.917, test acc 0.572, train loss 0.0138, test loss 0.0459
  seed 4 epoch 300/500: train acc 0.987, test acc 0.559, train loss 0.0085, test loss 0.0468
  seed 4 epoch 310/500: train acc 0.965, test acc 0.539, train loss 0.0083, test loss 0.0494
  seed 4 epoch 320/500: train acc 0.991, test acc 0.493, train loss 0.0077, test loss 0.0519
  seed 4 epoch 330/500: train acc 0.987, test acc 0.520, train loss 0.0069, test loss 0.0520
  seed 4 epoch 340/500: train acc 0.991, test acc 0.520, train loss 0.0059, test loss 0.0522
  seed 4 epoch 350/500: train acc 0.877, test acc 0.467, train loss 0.0163, test loss 0.0576
  seed 4 epoch 360/500: train acc 0.877, test acc 0.480, train loss 0.0194, test loss 0.0523
  seed 4 epoch 370/500: train acc 0.969, test acc 0.533, train loss 0.0077, test loss 0.0480
  seed 4 epoch 380/500: train acc 0.978, test acc 0.539, train loss 0.0066, test loss 0.0510
  seed 4 epoch 390/500: train acc 0.978, test acc 0.539, train loss 0.0057, test loss 0.0515
  seed 4 epoch 400/500: train acc 1.000, test acc 0.559, train loss 0.0051, test loss 0.0531
  seed 4 epoch 410/500: train acc 0.996, test acc 0.559, train loss 0.0042, test loss 0.0537
  seed 4 epoch 420/500: train acc 0.996, test acc 0.553, train loss 0.0044, test loss 0.0537
  seed 4 epoch 430/500: train acc 0.803, test acc 0.539, train loss 0.0205, test loss 0.0518
  seed 4 epoch 440/500: train acc 1.000, test acc 0.553, train loss 0.0043, test loss 0.0531
  seed 4 epoch 450/500: train acc 1.000, test acc 0.572, train loss 0.0030, test loss 0.0519
  seed 4 epoch 460/500: train acc 1.000, test acc 0.566, train loss 0.0033, test loss 0.0538
  seed 4 epoch 470/500: train acc 0.991, test acc 0.546, train loss 0.0036, test loss 0.0549
  seed 4 epoch 480/500: train acc 0.961, test acc 0.507, train loss 0.0064, test loss 0.0559
  seed 4 epoch 490/500: train acc 1.000, test acc 0.553, train loss 0.0026, test loss 0.0534
  seed 4 epoch 500/500: train acc 1.000, test acc 0.539, train loss 0.0029, test loss 0.0559
seed 4: max-over-epochs test acc 0.605 at epoch 472, final-epoch test acc 0.539, final train acc 1.000, params 45054, 55s
  seed 5 epoch  10/500: train acc 0.048, test acc 0.072, train loss 0.1264, test loss 0.1180
  seed 5 epoch  20/500: train acc 0.061, test acc 0.092, train loss 0.1220, test loss 0.1133
  seed 5 epoch  30/500: train acc 0.110, test acc 0.112, train loss 0.1067, test loss 0.1007
  seed 5 epoch  40/500: train acc 0.171, test acc 0.217, train loss 0.0924, test loss 0.0853
  seed 5 epoch  50/500: train acc 0.254, test acc 0.283, train loss 0.0822, test loss 0.0777
  seed 5 epoch  60/500: train acc 0.311, test acc 0.296, train loss 0.0725, test loss 0.0736
  seed 5 epoch  70/500: train acc 0.408, test acc 0.375, train loss 0.0637, test loss 0.0647
  seed 5 epoch  80/500: train acc 0.482, test acc 0.401, train loss 0.0555, test loss 0.0600
  seed 5 epoch  90/500: train acc 0.496, test acc 0.434, train loss 0.0560, test loss 0.0586
